,ein,strein,name,sub_name,city,state,ntee_code,raw_ntee_code,subseccd,has_subseccd,have_filings,have_extracts,have_pdfs,score
18,522199067,52-2199067,LUTHERAN ASSOCIATION OF ENDOWED CONGREGATIONS INC,LUTHERAN ASSOCIATION OF ENDOWED CONGREGATIONS INC,BALTIMORE,MD,X03,X03,3,True,,,,19.08737
19,522055143,52-2055143,LUTHERAN CENTER CORPORATION,LUTHERAN CENTER CORPORATION ,BALTIMORE,MD,X120,X120,3,True,,,,19.08737
20,132574854,13-2574854,LUTHERAN IMMIGRATION AND REFUGEE SERVICE,LUTHERAN IMMIGRATION AND REFUGEE SERVICE,BALTIMORE,MD,,,3,True,,,,19.08737
21,521297614,52-1297614,M C H D DEVELOPMENT CORPORATION,M C H D DEVELOPMENT CORPORATION ,BALTIMORE,MD,,,3,True,,,,19.08737
22,832404288,83-2404288,MACGILL FAMILY FOUNDATION,MACGILL FAMILY FOUNDATION,BALTIMORE,MD,D20,D20,3,True,,,,19.08737
23,823512888,82-3512888,MACHON AVODAS LEVI INC,MACHON AVODAS LEVI INC,BALTIMORE,MD,X30,X30,3,True,,,,19.08737
24,464336081,46-4336081,MADELINE FOUNDATION,MADELINE FOUNDATION,BALTIMORE,MD,T90,T90,3,True,,,,19.08737
25,521983347,52-1983347,MADISON SQUARE BUCS INNER CITY YOUTH PROGRAM INC,MADISON SQUARE BUCS INNER CITY YOUTH PROGRAM INC,BALTIMORE,MD,O21,O21,3,True,,,,19.08737
26,863430360,86-3430360,MADONNARI ARTS FESTIVAL,MADONNARI ARTS FESTIVAL,BALTIMORE,MD,A40,A40,3,True,,,,19.08737
27,521779621,52-1779621,MAGICAL EXPERIENCES ARTS COMPANY LTD,MAGICAL EXPERIENCES ARTS COMPANY LTD,BALTIMORE,MD,A650,A650,3,True,,,,19.08737
28,475636599,47-5636599,MAJOR VICTORY PROMISE MINISTRIES,MAJOR VICTORY PROMISE MINISTRIES,BALTIMORE,MD,P99,P99,3,True,,,,19.08737
29,271830644,27-1830644,MAKE STUDIO ART PROGRAM INC,MAKE STUDIO ART PROGRAM INC ,BALTIMORE,MD,A20,A20,3,True,,,,19.08737
30,852165169,85-2165169,MAKING HOMES AFFORDABLE INC,MAKING HOMES AFFORDABLE INC,BALTIMORE,MD,S47,S47,3,True,,,,19.08737
31,880945131,88-0945131,MAMA CARO FOUNDATION INC,MAMA CARO FOUNDATION INC,BALTIMORE,MD,P45,P45,3,True,,,,19.08737
32,521770477,52-1770477,MANIFESTATIONS OF HOLINESS CHURCH,MANIFESTATIONS OF HOLINESS CHURCH,BALTIMORE,MD,X20Z,X20Z,3,True,,,,19.08737
33,263175977,26-3175977,MANOR WEST NFP INC,MANOR WEST NFP INC,BALTIMORE,MD,L20,L20,3,True,,,,19.08737
34,264756909,26-4756909,MARA COMMUNITY CHURCH,MARA COMMUNITY CHURCH,BALTIMORE,MD,X20,X20,3,True,,,,19.08737
35,881052530,88-1052530,MARBLE HILL IMPROVEMENT ASSOCIATION,MARBLE HILL IMPROVEMENT ASSOCIATION,BALTIMORE,MD,S20,S20,3,True,,,,19.08737
36,208470152,20-8470152,MARCHING ELITE FOUNDATION,MARCHING ELITE FOUNDATION,BALTIMORE,MD,A25,A25,3,True,,,,19.08737
37,521971632,52-1971632,MARIA HEALTH CARE CENTER INC,MARIA HEALTH CARE CENTER INC,BALTIMORE,MD,E910,E910,3,True,,,,19.08737
38,526057008,52-6057008,MARINE CORPS LEAGUE,MARINE CORPS LEAGUE ,BALTIMORE,MD,,,4,True,,,,19.08737
39,521099589,52-1099589,MARINER SWIM CLUB INC,MARINER SWIM CLUB INC,BALTIMORE,MD,N67Z,N67Z,3,True,,,,19.08737
40,521517876,52-1517876,MARION I & HENRY J KNOTT FOUNDATION INC,MARION I & HENRY J KNOTT FOUNDATION INC,BALTIMORE,MD,,,3,True,,,,19.08737
41,823685980,82-3685980,MARKET CENTER COMMUNITY DEVELOPMENT CORPORATION,MARKET CENTER COMMUNITY DEVELOPMENT CORPORATION,BALTIMORE,MD,S30,S30,3,True,,,,19.08737
42,260149985,26-0149985,MARY HARVIN TRANSFORMATION CENTERCOMMUNITY DEVELOPMENT CORPORATION,MARY HARVIN TRANSFORMATION CENTERCOMMUNITY DEVELOPMENT CORPORATION,BALTIMORE,MD,S22,S22,3,True,,,,19.08737
43,465446752,46-5446752,MARYLAND ACADEMY OF MEDICAL PSCHOLOGISTS INC,MARYLAND ACADEMY OF MEDICAL PSCHOLOGISTS INC,BALTIMORE,MD,F03,F03,3,True,,,,19.08737
44,521130268,52-1130268,MARYLAND ASSOCATION OF NURSING STUDENTS,MARYLAND ASSOCATION OF NURSING STUDENTS,BALTIMORE,MD,,,6,True,,,,19.08737
45,261292098,26-1292098,MARYLAND ASSOCIATION FOR BEHAVIOR ANALYSIS,MARYLAND ASSOCIATION FOR BEHAVIOR ANALYSIS,BALTIMORE,MD,B90,B90,6,True,,,,19.08737
46,851778722,85-1778722,MARYLAND BRANCH-NATIONAL ACTION NETWORK,MARYLAND BRANCH-NATIONAL ACTION NETWORK ,BALTIMORE,MD,R20,R20,4,True,,,,19.08737
47,521302841,52-1302841,MARYLAND CAMPAIGN FOR A NUCLEAR WEAPON FREEZE INC,MARYLAND CAMPAIGN FOR A NUCLEAR WEAPON FREEZE INC,BALTIMORE,MD,,,4,True,,,,19.08737
48,471908354,47-1908354,MARYLAND CAPE INC,MARYLAND CAPE INC,BALTIMORE,MD,B01,B01,3,True,,,,19.08737
49,371523361,37-1523361,MARYLAND CAREER CONSTORTIUM,MARYLAND CAREER CONSTORTIUM,BALTIMORE,MD,S41,S41,6,True,,,,19.08737
50,522113594,52-2113594,MARYLAND CENTER FOR ADULT TRAINING INC,MARYLAND CENTER FOR ADULT TRAINING INC,BALTIMORE,MD,J22,J22,3,True,,,,19.08737
51,521238708,52-1238708,MARYLAND CHAPTER OF THE ASSOCIATION OF LEGAL ADMINSTRATORS INC,MARYLAND CHAPTER OF THE ASSOCIATION OF LEGAL ADMINSTRATORS INC,BALTIMORE,MD,,,6,True,,,,19.08737
52,814071058,81-4071058,MARYLAND CLEAN ENERGY JOBS INITIATIVE INC,MARYLAND CLEAN ENERGY JOBS INITIATIVE INC,BALTIMORE,MD,,,0,False,,,,19.08737
53,520403190,52-0403190,MARYLAND CLUB,MARYLAND CLUB,BALTIMORE,MD,,,7,True,,,,19.08737
54,134277002,13-4277002,MARYLAND COLLABORATIVE LAW ASSOCIATION INC,MARYLAND COLLABORATIVE LAW ASSOCIATION INC,BALTIMORE,MD,I03,I03,3,True,,,,19.08737
55,10657461,01-0657461,MARYLAND COMMUNITY HEALTH INITIATIVES,MARYLAND COMMUNITY HEALTH INITIATIVES,BALTIMORE,MD,E60,E60,3,True,,,,19.08737
56,522266235,52-2266235,MARYLAND CONSUMER RIGHTS COALITION INC,MARYLAND CONSUMER RIGHTS COALITION INC,BALTIMORE,MD,W01,W01,3,True,,,,19.08737
57,522326534,52-2326534,MARYLAND FOUNDATION FOR KIPLIN HALL INC,MARYLAND FOUNDATION FOR KIPLIN HALL INC,BALTIMORE,MD,S31,S31,3,True,,,,19.08737
58,521701356,52-1701356,MARYLAND FOUNDATION FOR PSYCHIATRY INC,MARYLAND FOUNDATION FOR PSYCHIATRY INC,BALTIMORE,MD,F70Z,F70Z,3,True,,,,19.08737
59,521908805,52-1908805,MARYLAND HISPANIC CHAMBER OF COMMERCE,MARYLAND HISPANIC CHAMBER OF COMMERCE,BALTIMORE,MD,,,6,True,,,,19.08737
60,841982028,84-1982028,MARYLAND MENTOR INC,MARYLAND MENTOR INC,BALTIMORE,MD,O02,O02,3,True,,,,19.08737
61,822170161,82-2170161,MARYLAND MILITARY BAND INC,MARYLAND MILITARY BAND INC,BALTIMORE,MD,A6C,A6C,3,True,,,,19.08737
62,521218706,52-1218706,MARYLAND NARAL INC,MARYLAND NARAL INC,BALTIMORE,MD,,,4,True,,,,19.08737
63,521134606,52-1134606,MARYLAND NEUROSURGICAL SOCIETY INC,MARYLAND NEUROSURGICAL SOCIETY INC,BALTIMORE,MD,S41,S41,6,True,,,,19.08737
64,813317161,81-3317161,MARYLAND PROGRESSIVE INSTITUTE CORPORATION,MARYLAND PROGRESSIVE INSTITUTE CORPORATION,BALTIMORE,MD,B90,B90,3,True,,,,19.08737
65,521400324,52-1400324,MARYLAND RAVENS INC,MARYLAND RAVENS INC,BALTIMORE,MD,,,3,True,,,,19.08737
66,522057935,52-2057935,MARYLAND REHABILITATION ASSOCIATION,MARYLAND REHABILITATION ASSOCIATION ,BALTIMORE,MD,,,6,True,,,,19.08737
67,200260973,20-0260973,MARYLAND STATE ASSEMBLY OF THE ASSO,MARYLAND STATE ASSEMBLY OF THE ASSO,BALTIMORE,MD,G03,G03,6,True,,,,19.08737
68,521541348,52-1541348,MARYLAND STATE BOYCHOIR INC,MARYLAND STATE BOYCHOIR INC,BALTIMORE,MD,,,3,True,,,,19.08737
69,522039821,52-2039821,MARYLAND THEOLOGICAL SEMINARY,MARYLAND THEOLOGICAL SEMINARY,BALTIMORE,MD,B50,B50,3,True,,,,19.08737
70,320333663,32-0333663,MARYLAND VOLUNTARY ORGANIZATION ACTIVE IN DISASTER,MARYLAND VOLUNTARY ORGANIZATION ACTIVE IN DISASTER,BALTIMORE,MD,M20,M20,3,True,,,,19.08737
71,521225979,52-1225979,MARYLAND VOLUNTEER LAWYERS SERVICE INC,MARYLAND VOLUNTEER LAWYERS SERVICE INC,BALTIMORE,MD,I80N,I80N,3,True,,,,19.08737
72,462756378,46-2756378,MARYLANDERS TO PREVENT GUN VIOLENCE EDUCATION FUND INC,MARYLANDERS TO PREVENT GUN VIOLENCE EDUCATION FUND INC,BALTIMORE,MD,I20,I20,3,True,,,,19.08737
73,521818910,52-1818910,MARYPIRG CITIZEN LOBBY INC,MARYPIRG CITIZEN LOBBY INC,BALTIMORE,MD,,,4,True,,,,19.08737
74,461254255,46-1254255,MASJID AD DAWAH ILAT TAWHEED,MASJID AD DAWAH ILAT TAWHEED,BALTIMORE,MD,X40,X40,3,True,,,,19.08737
75,843879842,84-3879842,MAYFIELD IMPROVEMENT ASSOCIATION,MAYFIELD IMPROVEMENT ASSOCIATION,BALTIMORE,MD,S20,S20,3,True,,,,19.08737
76,464023883,46-4023883,MBS RESEARCH FOUNDATION,MBS RESEARCH FOUNDATION,BALTIMORE,MD,H99,H99,3,True,,,,19.08737
77,883158784,88-3158784,MCK COMMUNITY HOUSING INC,MCK COMMUNITY HOUSING INC,BALTIMORE,MD,L20,L20,3,True,,,,19.08737
78,464759291,46-4759291,MD COVENANT OF MINISTERS WIVES INC,MD COVENANT OF MINISTERS WIVES INC,BALTIMORE,MD,X20,X20,3,True,,,,19.08737
79,831532448,83-1532448,MEADOW COMMUNITY DEVELOPMENT CORPORATION,MEADOW COMMUNITY DEVELOPMENT CORPORATION,BALTIMORE,MD,S20,S20,3,True,,,,19.08737
80,520632294,52-0632294,MECHANICAL CONTRACTORS ASSOCIATION OF MARYLAND INC,MECHANICAL CONTRACTORS ASSOCIATION OF MARYLAND INC,BALTIMORE,MD,,,6,True,,,,19.08737
81,262357273,26-2357273,MEDA FOUNDATION INC,MEDA FOUNDATION INC,BALTIMORE,MD,S30,S30,3,True,,,,19.08737
82,872803516,87-2803516,MEDIA RHYTHM INSTITUTE STUDIOS INC,MEDIA RHYTHM INSTITUTE STUDIOS INC ,BALTIMORE,MD,A20,A20,3,True,,,,19.08737
83,471139530,47-1139530,MEDICAL EDUCATION RESOURCES INITIATIVE FOR TEENS INC,MEDICAL EDUCATION RESOURCES INITIATIVE FOR TEENS INC,BALTIMORE,MD,O50,O50,3,True,,,,19.08737
84,800288870,80-0288870,MENDING BROKEN PIECES INCC,MENDING BROKEN PIECES INCC,BALTIMORE,MD,L40,L40,3,True,,,,19.08737
85,522173382,52-2173382,MERCY HEALTH SERVICES INC,MERCY HEALTH SERVICES INC,BALTIMORE,MD,,,3,True,,,,19.08737
86,520735462,52-0735462,MERCY HIGH SCHOOL,MERCY HIGH SCHOOL,BALTIMORE,MD,,,3,True,,,,19.08737
87,542147991,54-2147991,MERCY SEAT OUTREACH CHURCH OF GOD INC,MERCY SEAT OUTREACH CHURCH OF GOD INC,BALTIMORE,MD,X20,X20,3,True,,,,19.08737
88,50529246,05-0529246,MERRITT PARK BAPTIST CHURCH,MERRITT PARK BAPTIST CHURCH,BALTIMORE,MD,,,3,True,,,,19.08737
89,872531975,87-2531975,MERU ANIMAL WELFARE ORGANIZATION USA INCORPORATED,MERU ANIMAL WELFARE ORGANIZATION USA INCORPORATED,BALTIMORE,MD,D01,D01,3,True,,,,19.08737
90,562664286,56-2664286,MESIVTA NEIMUS HATORAH INC,MESIVTA NEIMUS HATORAH INC,BALTIMORE,MD,X30,X30,3,True,,,,19.08737
91,203978068,20-3978068,METRO DELTA TORCHBEARER FOUNDATIONINC,METRO DELTA TORCHBEARER FOUNDATIONINC,BALTIMORE,MD,P30,P30,3,True,,,,19.08737
92,454535322,45-4535322,MEZU INTERNATIONAL FOUNDATION INC,MEZU INTERNATIONAL FOUNDATION INC,BALTIMORE,MD,Q33,Q33,3,True,,,,19.08737
93,454167850,45-4167850,MICHAEL JONES MENTORING GROUP INC,MICHAEL JONES MENTORING GROUP INC,BALTIMORE,MD,P30,P30,3,True,,,,19.08737
94,475245861,47-5245861,MICHAEL VEADER FOUNDATION INC,MICHAEL VEADER FOUNDATION INC,BALTIMORE,MD,N99,N99,3,True,,,,19.08737
95,821498568,82-1498568,MID-ATLANTIC CAPITAL PARTNERS INC,MID-ATLANTIC CAPITAL PARTNERS INC,BALTIMORE,MD,S31,S31,3,True,,,,19.08737
96,861360451,86-1360451,MID-ATLANTIC CFMA CONFERENCE INC,MID-ATLANTIC CFMA CONFERENCE INC,BALTIMORE,MD,S41,S41,6,True,,,,19.08737
97,824354612,82-4354612,MID-ATLANTIC COLD CASE HOMICIDE INVESTIGATORS ASSOCIATION INC,MID-ATLANTIC COLD CASE HOMICIDE INVESTIGATORS ASSOCIATION INC,BALTIMORE,MD,I03,I03,3,True,,,,19.08737
98,522268431,52-2268431,MIDTOWN DEVELOPMENT CORPORATION INC,MIDTOWN DEVELOPMENT CORPORATION INC,BALTIMORE,MD,A80,A80,3,True,,,,19.08737
99,851935899,85-1935899,MIDWAY COMMUNITY DEVELOPMENT CORPORATION,MIDWAY COMMUNITY DEVELOPMENT CORPORATION,BALTIMORE,MD,,,3,True,,,,19.08737
0,832894699,83-2894699,MIDWAY NEIGHBORHOOD COOPERATIVE INC,MIDWAY NEIGHBORHOOD COOPERATIVE INC,BALTIMORE,MD,L81,L81,3,True,,,,19.08737
1,521919942,52-1919942,MIRACLE CHURCH OF CHRIST INC,MIRACLE CHURCH OF CHRIST INC,BALTIMORE,MD,X20Z,X20Z,3,True,,,,19.08737
2,880814300,88-0814300,MIRACLES OF THE NIGHT INC,MIRACLES OF THE NIGHT INC,BALTIMORE,MD,P20,P20,3,True,,,,19.08737
3,526051712,52-6051712,MIRIAM LODGE INDEPENDENT ORDER KESHER SHEL BARZEL INC,MIRIAM LODGE INDEPENDENT ORDER KESHER SHEL BARZEL INC,BALTIMORE,MD,,,3,True,,,,19.08737
4,814438634,81-4438634,MISSION I M POSSIBLE,MISSION I M POSSIBLE,BALTIMORE,MD,N30,N30,3,True,,,,19.08737
5,454633339,45-4633339,MISSION LAUNCH INC,MISSION LAUNCH INC,BALTIMORE,MD,P11,P11,3,True,,,,19.08737
6,522361098,52-2361098,MITZVAH MOTIVATORS INC,MITZVAH MOTIVATORS INC,BALTIMORE,MD,X30,X30,3,True,,,,19.08737
7,680488777,68-0488777,MORAVIA ASSEMBLY OF GOD,MORAVIA ASSEMBLY OF GOD,BALTIMORE,MD,,,3,True,,,,19.08737
8,522294492,52-2294492,MORAVIA PARK COMMUNITY DEVELOPMENT CORPORATION,MORAVIA PARK COMMUNITY DEVELOPMENT CORPORATION,BALTIMORE,MD,S20,S20,3,True,,,,19.08737
9,852377944,85-2377944,MORE THAN A FRACTION FOUNDATION INC,MORE THAN A FRACTION FOUNDATION INC,BALTIMORE,MD,,,3,True,,,,19.08737
10,465550162,46-5550162,MORGAN PARK IMPROVEMENT ASSOCIATION,MORGAN PARK IMPROVEMENT ASSOCIATION,BALTIMORE,MD,W99,W99,4,True,,,,19.08737
11,474166344,47-4166344,MORGAN STATE UNIVERSITY ALUMNI ASSOCIATION INCORPORATED,MORGAN STATE UNIVERSITY ALUMNI ASSOCIATION INCORPORATED ,BALTIMORE,MD,,,3,True,,,,19.08737
12,522362749,52-2362749,MORGAN STATE UNIVERSITY ALUMNI ASSOCIATION INCORPORATED,MORGAN STATE UNIVERSITY ALUMNI ASSOCIATION INCORPORATED ,BALTIMORE,MD,,,3,True,,,,19.08737
13,800615473,80-0615473,MORGAN STATE UNIVERSITY ALUMNI ASSOCIATION INCORPORATED,MORGAN STATE UNIVERSITY ALUMNI ASSOCIATION INCORPORATED ,BALTIMORE,MD,,,3,True,,,,19.08737
14,873186887,87-3186887,MORGAN STATE UNIVERSITY ALUMNI ASSOCIATION INCORPORATED,MORGAN STATE UNIVERSITY ALUMNI ASSOCIATION INCORPORATED ,BALTIMORE,MD,,,3,True,,,,19.08737
15,526035753,52-6035753,MORTON & SOPHIA MACHT FOUNDATION INC,MORTON & SOPHIA MACHT FOUNDATION INC,BALTIMORE,MD,,,3,True,,,,19.08737
16,520731491,52-0731491,MOST PRECIOUS BLOOD,MOST PRECIOUS BLOOD,BALTIMORE,MD,,,3,True,,,,19.08737
17,853791893,85-3791893,MOTIVATIONS,MOTIVATIONS,BALTIMORE,MD,P20,P20,3,True,,,,19.08737
18,522129884,52-2129884,MOUNT PLEASANT CHRISTIAN SCHOOL INC,MOUNT PLEASANT CHRISTIAN SCHOOL INC,BALTIMORE,MD,B24,B24,3,True,,,,19.08737
19,800955510,80-0955510,MOUNT ROYAL COMMUNITY DEVELOPMENT CORPORATION,MOUNT ROYAL COMMUNITY DEVELOPMENT CORPORATION,BALTIMORE,MD,S30,S30,3,True,,,,19.08737
20,522063476,52-2063476,MOUNT SAINT AGNES THEOLOGICAL CENTER FOR WOMEN INC,MOUNT SAINT AGNES THEOLOGICAL CENTER FOR WOMEN INC,BALTIMORE,MD,,,3,True,,,,19.08737
21,521169308,52-1169308,MOUNT SAINT JOSEPH HIGH SCHOOL INC,MOUNT SAINT JOSEPH HIGH SCHOOL INC,BALTIMORE,MD,,,3,True,,,,19.08737
22,263589281,26-3589281,MOUNT VERNON PLACE CONSERVANCY INC,MOUNT VERNON PLACE CONSERVANCY INC,BALTIMORE,MD,A80,A80,3,True,,,,19.08737
23,823105962,82-3105962,MOUNTAIN OF GOD EVANGELICAL INTERNATIONAL CHURCH,MOUNTAIN OF GOD EVANGELICAL INTERNATIONAL CHURCH,BALTIMORE,MD,,,3,True,,,,19.08737
24,850591244,85-0591244,MOVE THE NEEDLE SAVE THE WORLD,MOVE THE NEEDLE SAVE THE WORLD,BALTIMORE,MD,E70,E70,3,True,,,,19.08737
25,526037720,52-6037720,MPH BANK FOUNDATION INC,MPH BANK FOUNDATION INC,BALTIMORE,MD,,,3,True,,,,19.08737
26,522339226,52-2339226,MR MACK LEWIS FOUNDATION INC,MR MACK LEWIS FOUNDATION INC,BALTIMORE,MD,N30,N30,3,True,,,,19.08737
27,824587589,82-4587589,MS THELMAS PLACE INC,MS THELMAS PLACE INC,BALTIMORE,MD,P20,P20,3,True,,,,19.08737
28,843749722,84-3749722,MUSICAL STAGES INC,MUSICAL STAGES INC,BALTIMORE,MD,A65,A65,3,True,,,,19.08737
29,831429653,83-1429653,MY BROTHERS KEEPER INCORPORATED,MY BROTHERS KEEPER INCORPORATED,BALTIMORE,MD,P80,P80,3,True,,,,19.08737
30,522000448,52-2000448,MY SISTERS KEEPER MINISTRIES & OUTREACH INC,MY SISTERS KEEPER MINISTRIES & OUTREACH INC,BALTIMORE,MD,I43,I43,3,True,,,,19.08737
31,364338930,36-4338930,NAGAR ASSOCIATION OF GREATER AMERICAN REGIONS INC,NAGAR ASSOCIATION OF GREATER AMERICAN REGIONS INC,BALTIMORE,MD,A20,A20,3,True,,,,19.08737
32,462540400,46-2540400,NAM KNIGHTS OF AMERICA FORT MCHENRY CHAPTER,NAM KNIGHTS OF AMERICA FORT MCHENRY CHAPTER,BALTIMORE,MD,W30,W30,3,True,,,,19.08737
33,522013901,52-2013901,NARAL PRO CHOICE MARYLAND FUND INC,NARAL PRO CHOICE MARYLAND FUND INC,BALTIMORE,MD,A90,A90,3,True,,,,19.08737
34,912157232,91-2157232,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOLPLE,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOLPLE ,BALTIMORE,MD,,,4,True,,,,19.08737
35,364846809,36-4846809,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE ,BALTIMORE,MD,,,4,True,,,,19.08737
36,364846901,36-4846901,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE ,BALTIMORE,MD,,,4,True,,,,19.08737
37,364846908,36-4846908,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE ,BALTIMORE,MD,,,4,True,,,,19.08737
38,364846927,36-4846927,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE ,BALTIMORE,MD,,,4,True,,,,19.08737
39,364846934,36-4846934,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE ,BALTIMORE,MD,,,4,True,,,,19.08737
40,371836789,37-1836789,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE ,BALTIMORE,MD,,,4,True,,,,19.08737
41,371836795,37-1836795,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE ,BALTIMORE,MD,,,4,True,,,,19.08737
42,371836876,37-1836876,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE ,BALTIMORE,MD,,,4,True,,,,19.08737
43,371836913,37-1836913,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE ,BALTIMORE,MD,,,4,True,,,,19.08737
44,371912215,37-1912215,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE ,BALTIMORE,MD,,,4,True,,,,19.08737
45,384013832,38-4013832,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE ,BALTIMORE,MD,,,4,True,,,,19.08737
46,384013843,38-4013843,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE ,BALTIMORE,MD,,,4,True,,,,19.08737
47,300952326,30-0952326,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE ,BALTIMORE,MD,,,4,True,,,,19.08737
48,300952434,30-0952434,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE ,BALTIMORE,MD,,,4,True,,,,19.08737
49,301004045,30-1004045,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE ,BALTIMORE,MD,,,4,True,,,,19.08737
50,301007472,30-1007472,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE ,BALTIMORE,MD,,,4,True,,,,19.08737
51,301046573,30-1046573,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE ,BALTIMORE,MD,,,4,True,,,,19.08737
